title,content,description,language,source,published_at,USD_TRY_impact,GAU_TRY_impact,BIST100_impact,BTC_TRY_impact
Istanbul stock exchange hits new record high,Policy makers are considering various options to stabilize the economy...,Policy makers are considering various options to stabilize the economy......,en,Haberturk,2025-06-25 00:50:36.833391,-0.44020259956955754,0.8173030093224181,1.1791712738077154,1.7748189879102592
Turkish banks report strong quarterly earnings,International investors are closely watching Turkish economic developments...,Policy makers are considering various options to stabilize the economy......,en,BBC,2025-06-04 15:51:36.833391,-1.571450902448775,-0.06151447302890756,0.7117275884301587,0.7876961678406151
Geopolitical tensions affect Turkish financial markets,Market analysts predict continued volatility in the coming weeks...,The government's new economic strategy aims to boost growth and stability......,en,Anadolu Agency,2025-06-03 22:05:36.833391,-1.887243117359016,1.2768895438560457,2.533439012300144,1.788274812024679
Turkish tourism industry bounces back strongly,Economic indicators show mixed signals for Turkish market outlook...,The government's new economic strategy aims to boost growth and stability......,tr,CNN,2025-06-23 06:51:36.833391,-2.031671450633944,0.7375562642365308,3.2695448521807995,1.0015518708945867
Turkish economy shows signs of recovery in latest GDP data,Policy makers are considering various options to stabilize the economy...,Policy makers are considering various options to stabilize the economy......,en,Bloomberg,2025-06-26 20:45:36.833391,-0.06529292797038189,0.5003337382499117,1.1216846510290372,0.5719609822740681
Turkish manufacturing sector expands for third consecutive month,Policy makers are considering various options to stabilize the economy...,The government's new economic strategy aims to boost growth and stability......,en,Reuters,2025-05-31 00:20:36.833391,-2.0256120266729987,0.9366108787157158,3.7108018350817815,1.7927579329381111
Erdogan announces new economic reform package,Economic indicators show mixed signals for Turkish market outlook...,Policy makers are considering various options to stabilize the economy......,en,CNN,2025-06-11 13:29:36.833391,0.14273698515997169,-0.30838340516583934,-0.2679823292592354,0.520782718139157
Turkish tourism industry bounces back strongly,Market analysts predict continued volatility in the coming weeks...,Policy makers are considering various options to stabilize the economy......,en,Bloomberg,2025-06-07 06:39:36.833391,-1.3790299612474293,-0.11127842827651707,1.3380913605498357,-0.08459287338615162
Turkish Central Bank raises interest rates to combat inflation,Market analysts predict continued volatility in the coming weeks...,Economic indicators show mixed signals for Turkish market outlook......,tr,Bloomberg,2025-06-26 09:08:36.833391,1.5200244505813756,1.4045479840181976,-1.7523096676238357,-1.2060784316197228
Currency volatility increases amid political uncertainty,Policy makers are considering various options to stabilize the economy...,Economic indicators show mixed signals for Turkish market outlook......,en,Anadolu Agency,2025-06-21 05:00:36.833391,0.4074434057798985,1.9007339786106767,-0.4474954037089065,0.5052790337499073
Turkish economy shows signs of recovery in latest GDP data,Economic indicators show mixed signals for Turkish market outlook...,Economic indicators show mixed signals for Turkish market outlook......,en,Reuters,2025-06-24 13:26:36.833391,-0.5043808849717661,0.8431580379557186,1.3285722938352529,-0.2330103041570396
Currency volatility increases amid political uncertainty,The government's new economic strategy aims to boost growth and stability...,Market analysts predict continued volatility in the coming weeks......,en,Bloomberg,2025-06-22 12:30:36.833391,-0.9184628377829217,1.5947213208160858,1.270136814181769,0.46436113510216637
Turkish exports reach all-time high in quarterly results,The government's new economic strategy aims to boost growth and stability...,The government's new economic strategy aims to boost growth and stability......,tr,Anadolu Agency,2025-06-04 06:40:36.833391,-2.1671697898538276,0.3916962572452889,3.009238358449725,1.3891476819563715
Turkish banks report strong quarterly earnings,The government's new economic strategy aims to boost growth and stability...,Market analysts predict continued volatility in the coming weeks......,en,Reuters,2025-06-09 11:22:36.833391,-1.8096384087048012,0.6097635722590268,2.88704017115812,2.21507835725966
Turkish tourism industry bounces back strongly,Policy makers are considering various options to stabilize the economy...,Policy makers are considering various options to stabilize the economy......,tr,Reuters,2025-06-06 05:56:36.833391,-1.0988126562690015,0.6196628162985909,0.42642621894341537,0.22744280609406098
New trade agreement signed between Turkey and EU,International investors are closely watching Turkish economic developments...,International investors are closely watching Turkish economic developments......,en,Bloomberg,2025-06-15 09:11:36.833391,-1.5520583438996107,0.3532553053573217,2.185110608388424,0.7279158485239458
Turkish lira strengthens against dollar after policy announcement,Market analysts predict continued volatility in the coming weeks...,International investors are closely watching Turkish economic developments......,tr,BBC,2025-06-12 05:36:36.833391,-1.4121716759531542,0.7279941791427036,1.0758833016315967,0.5874408695194487
New trade agreement signed between Turkey and EU,Economic indicators show mixed signals for Turkish market outlook...,Economic indicators show mixed signals for Turkish market outlook......,en,Hurriyet,2025-06-20 19:55:36.833391,-0.6856104913783987,1.1085444653433623,1.8315822166470972,-0.019616317892255264
Istanbul stock exchange hits new record high,Economic indicators show mixed signals for Turkish market outlook...,Policy makers are considering various options to stabilize the economy......,tr,Anadolu Agency,2025-06-26 18:33:36.833391,-0.7707704658032842,0.8138909265015586,0.289577556047072,1.0000598227338382
Government announces infrastructure investment program,Market analysts predict continued volatility in the coming weeks...,Economic indicators show mixed signals for Turkish market outlook......,en,BBC,2025-05-30 01:03:36.833391,-0.47464410823955877,0.9967088058308993,0.7436410505357295,0.25935121750700085
Inflation concerns grow as food prices surge in Turkey,The government's new economic strategy aims to boost growth and stability...,Economic indicators show mixed signals for Turkish market outlook......,en,Anadolu Agency,2025-06-01 23:32:36.833391,-0.6372977235394892,2.1087100255393416,1.023555981974642,0.40850903052316356
Turkish lira strengthens against dollar after policy announcement,International investors are closely watching Turkish economic developments...,The government's new economic strategy aims to boost growth and stability......,tr,Bloomberg,2025-06-10 10:00:36.833391,-1.97167231893726,1.9677755477231256,2.045351291251511,1.8356544149573917
Turkish exports reach all-time high in quarterly results,Policy makers are considering various options to stabilize the economy...,International investors are closely watching Turkish economic developments......,en,Hurriyet,2025-06-10 07:20:36.833391,-2.3926415674375994,0.27443079610672655,1.0361067249720908,0.2192569107305118
Turkish Central Bank raises interest rates to combat inflation,The government's new economic strategy aims to boost growth and stability...,Policy makers are considering various options to stabilize the economy......,en,Haberturk,2025-06-22 07:20:36.833391,-0.6680673926095562,1.208688205791215,1.1013270959022685,0.8787927021002286
Erdogan announces new economic reform package,Market analysts predict continued volatility in the coming weeks...,Economic indicators show mixed signals for Turkish market outlook......,tr,Anadolu Agency,2025-06-14 07:14:36.833391,-1.0507421164910136,-0.004873628800140576,0.4201868562652104,0.07253778166182036
Istanbul stock exchange hits new record high,The government's new economic strategy aims to boost growth and stability...,Market analysts predict continued volatility in the coming weeks......,en,Reuters,2025-06-23 06:15:36.833391,-1.822230621975229,0.9168863553432184,2.1764954353761716,2.051827809389769
Istanbul stock exchange hits new record high,Economic indicators show mixed signals for Turkish market outlook...,Policy makers are considering various options to stabilize the economy......,en,Reuters,2025-06-05 05:50:36.833391,-1.1664764227985085,0.4408729084150688,2.2002902984197785,0.43679178093814036
Currency volatility increases amid political uncertainty,International investors are closely watching Turkish economic developments...,Market analysts predict continued volatility in the coming weeks......,en,Anadolu Agency,2025-06-01 00:23:36.833391,-1.0270909114393376,1.4131232166463037,1.1998863395717998,1.3028908904652816
Inflation concerns grow as food prices surge in Turkey,Market analysts predict continued volatility in the coming weeks...,The government's new economic strategy aims to boost growth and stability......,tr,BBC,2025-06-11 03:36:36.833391,0.01879160832876788,2.676840833985699,0.3981182141427556,1.1663487716968337
Turkish banks report strong quarterly earnings,Policy makers are considering various options to stabilize the economy...,International investors are closely watching Turkish economic developments......,en,Haberturk,2025-05-31 18:39:36.833391,-0.5786349133737521,0.32479848971848063,1.3106126225118255,1.0733700425920745
Government announces infrastructure investment program,Economic indicators show mixed signals for Turkish market outlook...,Policy makers are considering various options to stabilize the economy......,en,Hurriyet,2025-06-17 14:16:36.833391,-0.03847191858161181,0.2618385867384413,1.1458023252873866,1.0328478033447386
Geopolitical tensions affect Turkish financial markets,International investors are closely watching Turkish economic developments...,Market analysts predict continued volatility in the coming weeks......,en,BBC,2025-06-21 10:00:36.833391,0.34544449354918155,0.5523340400551164,-0.6424332193550442,0.09490154446940677
Geopolitical tensions affect Turkish financial markets,Market analysts predict continued volatility in the coming weeks...,International investors are closely watching Turkish economic developments......,en,Hurriyet,2025-06-16 13:27:36.833391,0.8154543199854152,1.0065164371575221,-0.39625962009383464,0.39659719429591245
Currency volatility increases amid political uncertainty,The government's new economic strategy aims to boost growth and stability...,Policy makers are considering various options to stabilize the economy......,en,CNN,2025-06-02 17:12:36.833391,-1.36105884286966,1.3249700946459828,1.464692889484087,2.026096362648162
Turkish lira strengthens against dollar after policy announcement,International investors are closely watching Turkish economic developments...,The government's new economic strategy aims to boost growth and stability......,en,Haberturk,2025-05-30 08:05:36.833391,-2.5207381201947774,0.30516970928881526,2.6777771727020916,2.3293326578683087
Turkish manufacturing sector expands for third consecutive month,Market analysts predict continued volatility in the coming weeks...,The government's new economic strategy aims to boost growth and stability......,tr,Haberturk,2025-06-20 01:59:36.833391,-1.4655656581960557,1.1845334100303633,3.157595136490529,2.2244611010324165
Central bank governor signals potential rate cuts ahead,Policy makers are considering various options to stabilize the economy...,Policy makers are considering various options to stabilize the economy......,tr,Bloomberg,2025-06-19 16:07:36.833391,-0.3297145932992379,0.22239097873877361,0.258183264079003,0.05764732482295829
Government announces infrastructure investment program,Market analysts predict continued volatility in the coming weeks...,Market analysts predict continued volatility in the coming weeks......,en,Hurriyet,2025-06-04 11:48:36.833391,-0.8884842976148254,0.0011775456938388773,0.8680017678108423,0.4161667631368084
Istanbul stock exchange hits new record high,Economic indicators show mixed signals for Turkish market outlook...,Policy makers are considering various options to stabilize the economy......,en,Hurriyet,2025-06-16 22:48:36.833391,-0.5094711176228317,-0.4363751727234218,-0.5088282206442354,-0.060662707247335135
Turkish manufacturing sector expands for third consecutive month,International investors are closely watching Turkish economic developments...,Policy makers are considering various options to stabilize the economy......,en,Bloomberg,2025-06-02 05:07:36.833391,-0.2704205568101729,0.25986526486471756,1.5114817495032202,0.5415062633316176
Turkish Central Bank raises interest rates to combat inflation,Market analysts predict continued volatility in the coming weeks...,International investors are closely watching Turkish economic developments......,en,Reuters,2025-06-01 04:49:36.833391,1.068002690419183,1.644015960590992,0.5639743677545435,0.36492367255931013
Turkish tourism industry bounces back strongly,The government's new economic strategy aims to boost growth and stability...,Policy makers are considering various options to stabilize the economy......,tr,CNN,2025-06-23 18:05:36.833391,-2.818800620808438,0.7657534021953597,3.0293359749097184,1.3583396726288615
Turkish manufacturing sector expands for third consecutive month,Policy makers are considering various options to stabilize the economy...,Policy makers are considering various options to stabilize the economy......,tr,Haberturk,2025-06-25 16:42:36.833391,-0.544954801564367,-0.2629386656904887,-0.24775217648515493,-0.06585385468867488
Inflation concerns grow as food prices surge in Turkey,Policy makers are considering various options to stabilize the economy...,International investors are closely watching Turkish economic developments......,tr,Bloomberg,2025-06-12 18:27:36.833391,0.993848355593641,2.2287402491357757,-2.0851722782848787,-0.07192833193297925
Geopolitical tensions affect Turkish financial markets,Market analysts predict continued volatility in the coming weeks...,International investors are closely watching Turkish economic developments......,tr,Bloomberg,2025-06-06 19:09:36.833391,-0.6535533062503202,1.5086444485941757,0.5896759076044714,-0.00037377977770855497
Government announces infrastructure investment program,Market analysts predict continued volatility in the coming weeks...,Economic indicators show mixed signals for Turkish market outlook......,tr,Haberturk,2025-06-01 23:00:36.833391,-1.0610531971302846,0.6065218262942275,0.5337009139623449,-0.13514461407762235
Turkish lira strengthens against dollar after policy announcement,Economic indicators show mixed signals for Turkish market outlook...,International investors are closely watching Turkish economic developments......,tr,Reuters,2025-06-19 08:05:36.833391,0.11399735047280501,0.777328926712398,1.3755468829001876,0.7711807530582093
Turkish tourism industry bounces back strongly,Economic indicators show mixed signals for Turkish market outlook...,The government's new economic strategy aims to boost growth and stability......,en,Haberturk,2025-06-23 05:12:36.833391,-0.8783649924975436,1.6466791803287686,3.3646283015308205,1.5153308070035412
Erdogan announces new economic reform package,The government's new economic strategy aims to boost growth and stability...,Economic indicators show mixed signals for Turkish market outlook......,tr,Hurriyet,2025-06-03 02:15:36.833391,-3.193222365976008,1.4198564410025134,3.0829655892173236,1.5159123206570768
Turkish banks report strong quarterly earnings,Economic indicators show mixed signals for Turkish market outlook...,Economic indicators show mixed signals for Turkish market outlook......,tr,CNN,2025-06-26 03:33:36.833391,0.2575344935297321,0.29473452022051905,0.3437291146975755,-1.1733852501771556
Currency volatility increases amid political uncertainty,Market analysts predict continued volatility in the coming weeks...,Policy makers are considering various options to stabilize the economy......,tr,Hurriyet,2025-06-04 07:33:36.833391,0.333354924463111,0.9213916658340469,0.11055582997128832,0.6811635687542388
Geopolitical tensions affect Turkish financial markets,Economic indicators show mixed signals for Turkish market outlook...,Economic indicators show mixed signals for Turkish market outlook......,tr,CNN,2025-06-11 22:35:36.833391,0.7619406639190804,1.258474823336564,-1.5277160632608375,-0.22928210137234795
Geopolitical tensions affect Turkish financial markets,Policy makers are considering various options to stabilize the economy...,Economic indicators show mixed signals for Turkish market outlook......,en,Bloomberg,2025-06-19 00:28:36.833391,1.1210743548070143,1.0807939909218527,-0.461154583549532,-0.061280291811188325
Istanbul stock exchange hits new record high,Market analysts predict continued volatility in the coming weeks...,International investors are closely watching Turkish economic developments......,en,Hurriyet,2025-06-20 08:25:36.833391,-1.6626448543717265,0.5070782567443842,1.6512460956947659,1.048286041472159
Central bank governor signals potential rate cuts ahead,Market analysts predict continued volatility in the coming weeks...,Policy makers are considering various options to stabilize the economy......,tr,BBC,2025-06-20 05:12:36.833391,0.3098587849821123,-0.4570132733879254,0.04704504640999377,0.17554399106876734
Geopolitical tensions affect Turkish financial markets,Economic indicators show mixed signals for Turkish market outlook...,The government's new economic strategy aims to boost growth and stability......,tr,Haberturk,2025-06-16 06:30:36.833391,-0.8354145852291164,2.5909571467923413,1.2969728348669174,0.3709098976926918
Turkish exports reach all-time high in quarterly results,Market analysts predict continued volatility in the coming weeks...,Policy makers are considering various options to stabilize the economy......,tr,BBC,2025-06-20 01:08:36.833391,-0.18511335019512004,0.7045437494189194,0.5146748565634662,1.5348216496622218
New trade agreement signed between Turkey and EU,The government's new economic strategy aims to boost growth and stability...,International investors are closely watching Turkish economic developments......,en,Anadolu Agency,2025-06-01 07:01:36.833391,-1.7818792227878246,1.4903835450488365,3.255077344104325,2.2771492804037923
Geopolitical tensions affect Turkish financial markets,The government's new economic strategy aims to boost growth and stability...,International investors are closely watching Turkish economic developments......,tr,Haberturk,2025-06-19 23:53:36.833391,-1.6355531158276253,1.6428103358872803,1.2670868001397186,1.3324983329114717
Government announces infrastructure investment program,Policy makers are considering various options to stabilize the economy...,International investors are closely watching Turkish economic developments......,en,Haberturk,2025-06-26 04:57:36.833391,-1.4135516519179046,1.3840009519239629,2.1223799230496088,1.1069479895329697
Erdogan announces new economic reform package,International investors are closely watching Turkish economic developments...,Market analysts predict continued volatility in the coming weeks......,tr,Reuters,2025-06-14 09:21:36.833391,0.04004997915188169,0.7562490319576484,1.7267481612189606,0.6717171133108955
Turkish manufacturing sector expands for third consecutive month,Economic indicators show mixed signals for Turkish market outlook...,The government's new economic strategy aims to boost growth and stability......,tr,Haberturk,2025-06-26 05:51:36.833391,-0.9313956345456531,0.9517406268566332,3.191195413523623,1.638758483719923
Turkish exports reach all-time high in quarterly results,Market analysts predict continued volatility in the coming weeks...,International investors are closely watching Turkish economic developments......,en,Reuters,2025-06-22 06:02:36.833391,-1.511151458810081,0.06612029650040185,1.2599443444415783,0.8043870281826967
Geopolitical tensions affect Turkish financial markets,Policy makers are considering various options to stabilize the economy...,The government's new economic strategy aims to boost growth and stability......,tr,CNN,2025-05-30 21:58:36.833391,-0.5429833914670033,1.6625577023805438,0.8745751993585333,0.583558241934481
Turkish manufacturing sector expands for third consecutive month,International investors are closely watching Turkish economic developments...,Policy makers are considering various options to stabilize the economy......,tr,Anadolu Agency,2025-06-10 15:07:36.833391,-0.362020033512094,0.029401359855384945,0.8492303480725064,0.26364057183258505
Turkish lira strengthens against dollar after policy announcement,The government's new economic strategy aims to boost growth and stability...,Market analysts predict continued volatility in the coming weeks......,tr,Hurriyet,2025-06-06 19:35:36.833391,-2.0484885505237242,0.9256001903546152,3.1031422970651987,1.4885185397828993
Turkish banks report strong quarterly earnings,The government's new economic strategy aims to boost growth and stability...,Market analysts predict continued volatility in the coming weeks......,en,Reuters,2025-05-30 04:20:36.833391,-0.8428197223130609,2.1931561132486346,3.2662195313618496,2.113258676572274
Turkish Central Bank raises interest rates to combat inflation,International investors are closely watching Turkish economic developments...,The government's new economic strategy aims to boost growth and stability......,tr,Anadolu Agency,2025-05-31 17:11:36.833391,-1.2002646164985795,0.7076977371488884,1.8829654616812035,1.749672916245963
Turkish tourism industry bounces back strongly,Policy makers are considering various options to stabilize the economy...,International investors are closely watching Turkish economic developments......,en,BBC,2025-06-12 08:56:36.833391,-1.016589526578986,1.2785387474305585,2.261923423286163,1.5254271715910435
Turkish lira strengthens against dollar after policy announcement,Policy makers are considering various options to stabilize the economy...,Economic indicators show mixed signals for Turkish market outlook......,tr,Bloomberg,2025-05-27 09:56:36.833391,0.3749225628128049,0.26453512233454696,-0.18787465175198256,0.6617665413631012
Erdogan announces new economic reform package,Economic indicators show mixed signals for Turkish market outlook...,International investors are closely watching Turkish economic developments......,tr,Hurriyet,2025-06-06 02:54:36.833391,-1.0162133595140275,0.365368641039439,1.3066590650728207,0.473253986045723
Istanbul stock exchange hits new record high,Market analysts predict continued volatility in the coming weeks...,International investors are closely watching Turkish economic developments......,tr,BBC,2025-06-17 07:27:36.833391,-1.5397118746247642,1.0567093998266397,1.7252169109758517,1.8357065468589373
Currency volatility increases amid political uncertainty,Market analysts predict continued volatility in the coming weeks...,Policy makers are considering various options to stabilize the economy......,tr,BBC,2025-06-02 02:05:36.833391,-0.1010460980486994,1.5588033646516841,-0.22966925898478557,0.45974717167264373
Government announces infrastructure investment program,Economic indicators show mixed signals for Turkish market outlook...,Economic indicators show mixed signals for Turkish market outlook......,tr,Reuters,2025-06-10 23:58:36.833391,0.0046377768637512196,0.4427273512338977,1.4359156488885023,1.0856735358698897
Turkish lira strengthens against dollar after policy announcement,The government's new economic strategy aims to boost growth and stability...,International investors are closely watching Turkish economic developments......,tr,Hurriyet,2025-05-31 08:28:36.833391,-2.197090278846671,1.3667790442277687,3.0535902880545076,1.4391561106197903
Turkish economy shows signs of recovery in latest GDP data,Policy makers are considering various options to stabilize the economy...,Market analysts predict continued volatility in the coming weeks......,en,CNN,2025-06-19 11:54:36.833391,0.309133398156625,0.013048528247561586,0.8415643393853024,0.6890649004669522
Currency volatility increases amid political uncertainty,Economic indicators show mixed signals for Turkish market outlook...,International investors are closely watching Turkish economic developments......,tr,Bloomberg,2025-05-31 17:24:36.833391,-1.041745351328248,1.460146403936075,0.7613669581212934,0.7077325897811981
Inflation concerns grow as food prices surge in Turkey,Economic indicators show mixed signals for Turkish market outlook...,International investors are closely watching Turkish economic developments......,en,CNN,2025-06-13 22:13:36.833391,1.526481057731801,1.4907028603387733,-1.6582568690600463,-0.6171377530836821
Government announces infrastructure investment program,Market analysts predict continued volatility in the coming weeks...,The government's new economic strategy aims to boost growth and stability......,en,Hurriyet,2025-06-02 23:29:36.833391,-2.6954973133239015,1.5343742697855682,2.6273641003610817,1.883658497261978
New trade agreement signed between Turkey and EU,International investors are closely watching Turkish economic developments...,International investors are closely watching Turkish economic developments......,en,Reuters,2025-06-19 22:59:36.833391,-1.427641707047271,1.3605529005580639,2.3544730475488596,1.6821579193431109
Turkish tourism industry bounces back strongly,International investors are closely watching Turkish economic developments...,The government's new economic strategy aims to boost growth and stability......,tr,Bloomberg,2025-06-02 08:50:36.833391,-2.3444566451622464,0.9104486295708372,2.472016614832463,1.8745509011831634
Turkish tourism industry bounces back strongly,Market analysts predict continued volatility in the coming weeks...,Policy makers are considering various options to stabilize the economy......,en,Hurriyet,2025-05-30 04:56:36.833391,-0.6775247705170391,0.04051471910628507,1.1552498757710337,0.9768482287361027
Turkish Central Bank raises interest rates to combat inflation,Economic indicators show mixed signals for Turkish market outlook...,Economic indicators show mixed signals for Turkish market outlook......,tr,CNN,2025-06-04 07:27:36.833391,1.3562952916191506,1.508394720984922,-1.7626699724946118,-0.25291093172378404
Turkish manufacturing sector expands for third consecutive month,Market analysts predict continued volatility in the coming weeks...,International investors are closely watching Turkish economic developments......,tr,Hurriyet,2025-06-02 10:05:36.833391,-0.5907639733534951,0.24348556990864967,0.7272419498766216,1.1227538829077643
Government announces infrastructure investment program,Economic indicators show mixed signals for Turkish market outlook...,Market analysts predict continued volatility in the coming weeks......,en,CNN,2025-06-02 08:42:36.833391,-0.5464946669386898,0.30585590969139004,1.1649626273518745,0.9825856782569169
Istanbul stock exchange hits new record high,Market analysts predict continued volatility in the coming weeks...,Economic indicators show mixed signals for Turkish market outlook......,tr,Haberturk,2025-06-25 23:01:36.833391,-0.35014837113592034,0.4581516969925499,0.07595906917311812,0.7440293679692613
Central bank governor signals potential rate cuts ahead,Market analysts predict continued volatility in the coming weeks...,International investors are closely watching Turkish economic developments......,tr,CNN,2025-06-04 03:10:36.833391,-1.1993129224846517,-0.49906102530895796,1.0347812211234633,1.0005512302573183
Istanbul stock exchange hits new record high,Policy makers are considering various options to stabilize the economy...,International investors are closely watching Turkish economic developments......,en,Bloomberg,2025-06-17 09:15:36.833391,-1.3130055486780416,1.0458378335743364,2.0666886776225506,1.0507852647582887
Turkish banks report strong quarterly earnings,International investors are closely watching Turkish economic developments...,Market analysts predict continued volatility in the coming weeks......,tr,BBC,2025-06-07 09:16:36.833391,-1.485020764574254,0.6999398405031771,1.3308845346512908,0.43782041818008643
Turkish lira strengthens against dollar after policy announcement,Economic indicators show mixed signals for Turkish market outlook...,Market analysts predict continued volatility in the coming weeks......,en,CNN,2025-06-02 13:39:36.833391,0.11642346384888154,0.05581746137185046,1.0047139597959673,-0.2989544233537596
Istanbul stock exchange hits new record high,Economic indicators show mixed signals for Turkish market outlook...,The government's new economic strategy aims to boost growth and stability......,en,CNN,2025-06-21 05:15:36.833391,-2.3589704030371608,0.7313252114804936,3.8506893627496246,1.1430640651696518
Inflation concerns grow as food prices surge in Turkey,The government's new economic strategy aims to boost growth and stability...,International investors are closely watching Turkish economic developments......,en,Bloomberg,2025-06-24 21:11:36.833391,0.4471319652761952,2.6921015607441046,0.3209235262194732,1.5863921837891706
Turkish manufacturing sector expands for third consecutive month,The government's new economic strategy aims to boost growth and stability...,International investors are closely watching Turkish economic developments......,en,BBC,2025-06-21 09:48:36.833391,-1.6606205591182783,1.4906396031387217,3.0753622777925127,1.7183621410461063
Turkish economy shows signs of recovery in latest GDP data,Market analysts predict continued volatility in the coming weeks...,Market analysts predict continued volatility in the coming weeks......,en,Hurriyet,2025-06-05 08:17:36.833391,0.19233137648094212,-0.6091405887946397,0.902758267916768,-0.10041508361739182
Turkish banks report strong quarterly earnings,Policy makers are considering various options to stabilize the economy...,Market analysts predict continued volatility in the coming weeks......,en,CNN,2025-06-11 11:57:36.833391,-0.21672540710570706,-0.5141910361549105,1.155252696350754,-0.48514409347064263
Turkish manufacturing sector expands for third consecutive month,Policy makers are considering various options to stabilize the economy...,Policy makers are considering various options to stabilize the economy......,tr,Anadolu Agency,2025-06-04 00:33:36.833391,0.31624567656866254,0.4374981760182256,-0.5696939771344237,-0.27582396066203463
Erdogan announces new economic reform package,The government's new economic strategy aims to boost growth and stability...,The government's new economic strategy aims to boost growth and stability......,en,CNN,2025-06-24 23:22:36.833391,-1.7988593157628512,0.5772875615747699,4.707889713871305,1.9633700217067214
Erdogan announces new economic reform package,Market analysts predict continued volatility in the coming weeks...,The government's new economic strategy aims to boost growth and stability......,en,Hurriyet,2025-06-26 20:31:36.833391,-1.789297821942384,0.856627458594279,4.146758629185343,0.574585406203271
Turkish banks report strong quarterly earnings,Market analysts predict continued volatility in the coming weeks...,International investors are closely watching Turkish economic developments......,tr,Bloomberg,2025-06-21 20:51:36.833391,-0.5437809210288496,1.175651609838645,0.2108481250183113,1.0470811936558952
Erdogan announces new economic reform package,Economic indicators show mixed signals for Turkish market outlook...,Economic indicators show mixed signals for Turkish market outlook......,tr,BBC,2025-06-04 09:10:36.833391,0.4923229865649347,0.07593536034789669,0.17561650530663048,0.12024947314939384
New trade agreement signed between Turkey and EU,Economic indicators show mixed signals for Turkish market outlook...,Market analysts predict continued volatility in the coming weeks......,tr,Hurriyet,2025-06-01 17:21:36.833391,-0.8746571642219165,-0.6857345823867085,0.7671776693278687,0.8118891404685376
Istanbul stock exchange hits new record high,The government's new economic strategy aims to boost growth and stability...,International investors are closely watching Turkish economic developments......,tr,Hurriyet,2025-06-19 00:06:36.833391,-1.330332864690028,1.0324878285401833,2.2342898340991892,1.9109686941318593
Central bank governor signals potential rate cuts ahead,The government's new economic strategy aims to boost growth and stability...,Policy makers are considering various options to stabilize the economy......,en,Hurriyet,2025-06-08 03:33:36.833391,-1.9489984304338188,0.4540089523742671,2.9653565283466135,1.76639310897771
New trade agreement signed between Turkey and EU,International investors are closely watching Turkish economic developments...,International investors are closely watching Turkish economic developments......,tr,Haberturk,2025-05-30 09:31:36.833391,-1.9072077630108781,0.31364649468116534,2.621736946595101,1.139985259816711
Turkish lira strengthens against dollar after policy announcement,Market analysts predict continued volatility in the coming weeks...,Economic indicators show mixed signals for Turkish market outlook......,tr,Reuters,2025-05-27 19:21:36.833391,-0.2527339450813565,0.022863630923302295,0.14951642262344403,0.27299839712335877
Turkish Central Bank raises interest rates to combat inflation,Policy makers are considering various options to stabilize the economy...,Policy makers are considering various options to stabilize the economy......,tr,CNN,2025-06-01 18:46:36.833391,1.0375520586787028,0.9689695346434248,-1.045422563985961,-0.6140345265925025
New trade agreement signed between Turkey and EU,The government's new economic strategy aims to boost growth and stability...,International investors are closely watching Turkish economic developments......,en,Hurriyet,2025-06-02 20:24:36.833391,-1.8988977071022375,0.5088137399004096,1.786612685007163,2.1225228091735686
Central bank governor signals potential rate cuts ahead,International investors are closely watching Turkish economic developments...,Economic indicators show mixed signals for Turkish market outlook......,en,Anadolu Agency,2025-06-01 14:12:36.833391,-0.7431723133672554,1.2711255447323209,0.9215931293065835,0.6920815128790119
Currency volatility increases amid political uncertainty,International investors are closely watching Turkish economic developments...,Economic indicators show mixed signals for Turkish market outlook......,en,Anadolu Agency,2025-06-02 11:52:36.833391,-0.9007990888601981,1.5211942037634874,0.35374058409375453,1.6911499973091444
Central bank governor signals potential rate cuts ahead,International investors are closely watching Turkish economic developments...,Policy makers are considering various options to stabilize the economy......,tr,Anadolu Agency,2025-06-07 16:21:36.833391,-0.8216233187061566,-0.0968663514636059,1.1643881401805034,0.5243655809386554
Inflation concerns grow as food prices surge in Turkey,The government's new economic strategy aims to boost growth and stability...,Economic indicators show mixed signals for Turkish market outlook......,en,Reuters,2025-06-17 13:00:36.833391,0.2276309034484213,2.3605264730202085,0.5342081180315157,1.1422868830063597
Turkish Central Bank raises interest rates to combat inflation,Market analysts predict continued volatility in the coming weeks...,The government's new economic strategy aims to boost growth and stability......,tr,Hurriyet,2025-06-09 12:29:36.833391,-0.6089548135980991,2.551967985974495,2.122768289421957,0.6441156290517204
Geopolitical tensions affect Turkish financial markets,International investors are closely watching Turkish economic developments...,Policy makers are considering various options to stabilize the economy......,en,Hurriyet,2025-06-25 13:18:36.833391,-0.5179149571793982,1.6101929333512608,0.7743685528622015,-0.5396390107755271
Currency volatility increases amid political uncertainty,Policy makers are considering various options to stabilize the economy...,Policy makers are considering various options to stabilize the economy......,en,Bloomberg,2025-06-09 10:04:36.833391,0.6755541652434942,0.7901451175993405,-1.0629280557009788,0.8085161798018441
Turkish exports reach all-time high in quarterly results,Economic indicators show mixed signals for Turkish market outlook...,International investors are closely watching Turkish economic developments......,tr,CNN,2025-06-17 04:50:36.833391,-1.690786921957369,0.4843534514777825,1.7866086155604903,1.1576114439355558
